OrderID,OrderDate,UnitCost,Price,OrderQty,CostOfSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
1514,1/18/2013,187.493198543925,289.99,9,1687.43878689533,2595.4105,907.971713104672,Store,North America Spring Promotion,SV DVD 15-Inch Player Portable L200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Milwaukee,United States
7235,9/22/2014,461.208138322215,819,16,7379.33021315543,12121.2,4741.86978684457,Reseller,European Holiday Promotion,WWI LCD24 X300 White,Wide World Importers,Monitors,Computers,Europe,Paris,France
1183,3/23/2012,40.6851046383514,66,6,244.110627830109,396,151.889372169891,Store,European Spring Promotion,SV 8xDVD E140 Black,Southridge Video,VCD & DVD,TV and Video,Europe,Lyon,France
1195,7/3/2014,66.3265255791868,66,24,1591.83661390048,1584,-7.83661390048269,Store,No Discount,SV 8xDVD E140 Black,Southridge Video,VCD & DVD,TV and Video,Asia,Shanghai,China
7236,11/4/2013,171.568648094633,279,13,2230.39242523022,3515.4,1285.00757476978,Store,North America Holiday Promotion,Proseware LCD20W M230 White,"Proseware, Inc.",Monitors,Computers,North America,Denton,United States
7527,12/27/2012,166.41387397952,279,9,1497.72486581568,2455.2,957.475134184323,Store,North America Spring Promotion,Proseware LCD20W M230 White,"Proseware, Inc.",Monitors,Computers,North America,Anchorage,United States
7238,12/12/2013,519.263415049603,599,9,4673.37073544642,5361.05,687.679264553578,Store,North America Spring Promotion,Proseware Laptop16 M610 White,"Proseware, Inc.",Laptops,Computers,North America,Quincy,United States
7239,1/25/2013,204.142628526222,230,12,2449.71154231466,2695.6,245.888457685337,Reseller,European Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
7241,6/6/2013,56.323665098971,116,12,675.883981187652,1357.2,681.316018812348,Store,North America Back-to-School Promotion,Proseware Mobile Receipt and Document Scanner M200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Norfolk,United States
53,3/23/2012,96.4005522310283,116,10,964.005522310283,1160,195.994477689717,Store,No Discount,Proseware Mobile Receipt and Document Scanner M200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Brooklyn,United States
7242,12/28/2011,4.72394493522266,23,9,42.5155044170039,204.7,162.184495582996,Store,North America Spring Promotion,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Pittsfield,United States
1540,6/20/2012,14.5395706026269,23,12,174.474847231523,266.8,92.3251527684769,Store,North America Back-to-School Promotion,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Austin,United States
7243,1/23/2014,396.141425619671,599,9,3565.27283057704,5361.05,1795.77716942296,Store,North America Spring Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,North America,Georgetown,United States
505,3/15/2014,57.1599634790865,599,10,571.599634790865,5990,5418.40036520914,Store,No Discount,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,North America,Houston,United States
1043,8/13/2014,17.0817427794111,599,9,153.7356850147,5391,5237.2643149853,Store,European Back-to-Scholl Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,Europe,Giebelstadt,Germany
7247,8/1/2013,6.78653721709459,19.99,12,81.4384466051351,235.882,154.443553394865,Store,North America Back-to-School Promotion,Contoso General Carrying Case E304 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Baytown,United States
7251,9/21/2013,95.2861872335862,139,10,952.861872335861,1390,437.138127664139,Store,No Discount,WWI Screen 85in E1010 White,Wide World Importers,Projectors & Screens,Computers,North America,Madison,United States
238,10/15/2012,38.0131699234826,139,6,228.079019540896,722.8,494.720980459104,Store,North America Holiday Promotion,WWI Screen 85in E1010 White,Wide World Importers,Projectors & Screens,Computers,North America,Edgerton,United States
1280,4/14/2014,44.5072337485183,139,20,890.144674970367,2780,1889.85532502963,Catalog,No Discount,WWI Screen 85in E1010 White,Wide World Importers,Projectors & Screens,Computers,North America,North Harford,United States
7608,2/23/2013,60.5247589085743,126.9,9,544.722830177169,1091.34,546.617169822831,Store,Asian Spring Promotion,SV 16xDVD M360 Silver,Southridge Video,VCD & DVD,TV and Video,Asia,Damascus,Syria
22,2/2/2013,45.4509217070329,126.9,9,409.058295363296,1129.41,720.351704636704,Store,North America Spring Promotion,SV 16xDVD M360 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Framingham,United States
1357,1/17/2012,33.3276835497293,126.9,12,399.932202596751,1496.151,1096.21879740325,Online,European Spring Promotion,SV 16xDVD M360 Silver,Southridge Video,VCD & DVD,TV and Video,Europe,Berlin,Germany
7253,6/14/2013,66.5265705486833,280,12,798.318846584199,3248,2449.6811534158,Store,North America Back-to-School Promotion,The Phone Company PDA Palm 3.5 inch M810 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Bend,United States
118,4/13/2012,0.297633095865381,56.9,5,1.48816547932691,284.5,283.011834520673,Store,No Discount,SV 8xDVD E130 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Greeley,United States
1430,5/31/2012,31.175246232342,56.9,5,155.87623116171,284.5,128.62376883829,Store,No Discount,SV 8xDVD E130 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Lewisville,United States
7254,5/5/2014,81.4087086801795,231,10,814.087086801795,2310,1495.91291319821,Catalog,No Discount,A. Datum Full Frame Digital Camera X300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
821,7/22/2013,50.5058335544631,66,12,606.070002653558,765.6,159.529997346442,Store,North America Back-to-School Promotion,SV 8xDVD E140 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Sunnyside,United States
7257,2/5/2014,17.5556451672521,329,9,158.000806505269,2697.8,2539.79919349473,Store,Asian Spring Promotion,SV Car Video LCD7 M7001 Brown,Southridge Video,Car Video,TV and Video,Asia,Ashgabat,Turkmenistan
7694,11/8/2014,479.624608177783,599,8,3836.99686542226,4312.8,475.80313457774,Online,European Holiday Promotion,Litware Home Theater System 4.1 Channel M410 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Berlin,Germany
757,2/12/2013,145.654392079887,599,9,1310.88952871898,5391,4080.11047128102,Reseller,Asian Spring Promotion,Litware Home Theater System 4.1 Channel M410 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
7258,1/1/2014,197.860032304445,338,13,2572.18041995779,4191.2,1619.01958004221,Store,Asian Holiday Promotion,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Urumqi,China
68,3/2/2012,140.663858639406,338,9,1265.97472775466,2991.3,1725.32527224534,Store,North America Spring Promotion,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Midland,United States
7259,3/27/2012,62.3187578599376,129,10,623.187578599376,1290,666.812421400624,Online,No Discount,Proseware Ink Jet Wireless All-In-One Printer M400 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
7609,3/8/2012,12.0508156185232,129,9,108.457340566709,1057.8,949.342659433291,Reseller,Asian Spring Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
7260,7/8/2012,72.4168776271163,199,6,434.501265762698,1194,759.498734237302,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1220 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Trenton,United States
7453,11/26/2014,259.324173123351,639,13,3371.21425060357,8179.2,4807.98574939643,Store,North America Holiday Promotion,Litware Home Theater System 5.1 Channel M510 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Orlando,United States
7455,1/25/2012,241.097014355015,269.9,8,1928.77611484012,2118.715,189.938885159879,Online,North America Spring Promotion,Litware Home Theater System 2.1 Channel E211 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
583,5/17/2012,150.567659818111,269.9,5,752.838299090557,1349.5,596.661700909443,Store,No Discount,Litware Home Theater System 2.1 Channel E211 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Athens,Greece
7262,8/10/2012,116.122430194189,248,24,2786.93832466053,5828,3041.06167533947,Store,North America Back-to-School Promotion,Proseware High-Performance Business-Class Laser Fax X200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,New London,United States
1618,6/28/2012,124.657057008602,248,12,1495.88468410322,2901.6,1405.71531589678,Reseller,North America Back-to-School Promotion,Proseware High-Performance Business-Class Laser Fax X200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Seattle,United States
432,11/17/2012,271.364527688562,299.9,4,1085.45811075425,1199.6,114.141889245753,Store,European Holiday Promotion,Litware Home Theater System 2.1 Channel E212 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Amsterdam,the Netherlands
905,4/22/2012,267.13517723245,299.9,10,2671.3517723245,2999,327.648227675498,Store,No Discount,Litware Home Theater System 2.1 Channel E212 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Toulouse,France
7263,10/2/2012,38.3802268076402,299,10,383.802268076402,2990,2606.1977319236,Store,No Discount,SV Car Video TFT7 M7000 Black,Southridge Video,Car Video,TV and Video,North America,Snoqualmie,United States
7702,12/13/2011,188.291278635303,299,8,1506.33022908243,2152.8,646.469770917572,Store,European Holiday Promotion,SV Car Video TFT7 M7000 Black,Southridge Video,Car Video,TV and Video,Europe,Paris,France
712,2/9/2013,81.0727901188434,299,9,729.655111069591,2691,1961.34488893041,Store,North America Spring Promotion,SV Car Video TFT7 M7000 Black,Southridge Video,Car Video,TV and Video,North America,Oregon,United States
7267,12/19/2011,4.5849286661536,9.99,4,18.3397146646144,37.962,19.6222853353856,Store,North America Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Red,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Cle Elum,United States
445,7/27/2012,6.57053115526599,9.99,5,32.85265577633,49.95,17.0973442236701,Online,No Discount,Contoso DVD 38 DVD Storage Binder E25 Red,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
7568,9/1/2013,307.961197788856,549,24,7391.06874693254,12956.4,5565.33125306746,Online,North America Back-to-School Promotion,Litware Home Theater System 4.1 Channel M413 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Bethesda,United States
7269,4/10/2012,166.817408388131,230,10,1668.17408388131,2300,631.825916118692,Store,No Discount,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Worcester,United States
402,3/31/2012,202.933816362381,230,12,2435.20579634857,2760,324.794203651426,Store,European Spring Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Lisbon,Portugal
1270,4/13/2014,55.4721530162759,230,20,1109.44306032552,4600,3490.55693967448,Catalog,No Discount,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,North Harford,United States
7271,8/4/2014,166.735555105584,178,24,4001.65332253402,4200.8,199.146677465978,Store,North America Back-to-School Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Cambridge,United Kingdom
7597,4/24/2012,108.619598546345,178,6,651.717591278071,1050.2,398.482408721929,Reseller,Asian Summer Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
947,1/4/2014,154.033646781833,178,18,2772.60564207299,3177.3,404.694357927008,Online,North America Spring Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
46,2/6/2014,33.2487880807214,689,18,598.478185452985,12298.65,11700.171814547,Reseller,North America Spring Promotion,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Seattle,United States
232,12/9/2012,548.034734621095,689,9,4932.31261158986,6166.55,1234.23738841014,Store,North America Spring Promotion,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Spring,United States
304,7/21/2012,379.077914479872,689,10,3790.77914479872,6890,3099.22085520128,Reseller,No Discount,Litware Home Theater System 5.1 Channel M513 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
7273,4/2/2012,136.375231824215,499,18,2454.75417283587,8582.8,6128.04582716413,Reseller,Asian Spring Promotion,Contoso Projector 480p M481 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
206,7/9/2014,185.226450974682,799,10,1852.26450974682,7990,6137.73549025318,Reseller,No Discount,Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
1001,10/16/2012,163.513992507956,799,8,1308.11194006365,5912.6,4604.48805993635,Store,European Holiday Promotion,Litware Home Theater System 7.1 Channel M710 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Bucharest,Romania
7274,5/25/2013,122.083667838314,326,10,1220.83667838314,3260,2039.16332161686,Store,No Discount,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Laptops,Computers,North America,Wheat Ridge,United States
614,4/24/2012,115.892926198438,326,5,579.464630992188,1630,1050.53536900781,Online,No Discount,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Laptops,Computers,North America,Bethesda,United States
1748,11/30/2012,230.148410795165,326,6,1380.89046477099,1890.8,509.909535229007,Store,North America Holiday Promotion,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Laptops,Computers,North America,Old Saybrook,United States
7276,10/28/2013,1.63322647678305,13.9,13,21.2319441981797,177.92,156.68805580182,Store,North America Holiday Promotion,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Oshkosh,United States
7673,5/17/2014,2.54708656042267,13.9,20,50.9417312084534,278,227.058268791547,Catalog,No Discount,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
1161,4/27/2013,5.57692403333664,13.9,10,55.7692403333664,139,83.2307596666336,Store,No Discount,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,Europe,Warsaw,Poland
1171,9/1/2013,11.9609105620518,13.9,12,143.530926744621,166.8,23.2690732553787,Online,North America Back-to-School Promotion,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
43,1/26/2013,207.993491373417,599,9,1871.94142236075,5301.15,3429.20857763925,Store,North America Spring Promotion,Litware Home Theater System 5.1 Channel M514 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Ottawa,Canada
421,7/29/2013,236.86390540508,599,12,2842.36686486096,6948.4,4106.03313513904,Reseller,North America Back-to-School Promotion,Litware Home Theater System 5.1 Channel M514 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Seattle,United States
1530,3/22/2013,126.439052783326,569,10,1264.39052783326,5690,4425.60947216674,Store,No Discount,Litware Home Theater System 5.1 Channel M515 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Madison,United States
7283,9/11/2014,71.9531732783607,199,16,1151.25077245377,3184,2032.74922754623,Store,European Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Baumholder,Germany
